commande_id;ligne;date_commande;client_id;produit_id;magasin_id;quantite;prix_unitaire;remise_pct;montant_brut;montant_net;frais_livraison;moyen_paiement;statut_commande;canal_vente
CMD-007885;2;2025-11-15 16:09:52;C0074;P005;M02;1;33440;0;33440;33440;0;Carte bancaire;Livrée;En magasin
CMD-008540;4;2025-12-25 11:39:36;C0176;P029;M01;1;6366;0;6366;6366;0;Mobile Money;En cours;Mobile App
CMD-002808;2;2024-09-19 21:12:03;C0143;P020;M06;1;67934;0;67934;67934;0;Espèces;Annulée;Mobile App
CMD-006533;3;2025-07-17 09:50:44;C0341;;M01;2;50685;10;101370;91233;0;Espèces;Retournée;Mobile App
CMD-007112;4;31/13/2024;C0336;P006;M03;1;350025;5;350025;332523;0;Espèces;Annulée;Web
CMD-003932;1;2024-12-14 19:47:37;C0420;P023;M06;3;15920;10;47760;42984;10000;Mobile Money;Livrée;Web
CMD-000826;2;2024-02-29 19:52:39;C0132;P038;M06;2;33820;0;67640;67640;0;Espèces;En cours;Mobile App
CMD-001616;2;2024-05-19 12:13:37;C0433;P044;M05;1;15635;0;15635;15635;0;Mobile Money;Retournée;Mobile App
CMD-004219;3;2024-12-26 15:18:52;C0142;P023;M02;1;15920;5;15920;15124;0;Mobile Money;Livrée;En magasin
CMD-006555;3;2025-07-20 22:42:03;C0230;P032;M02;5;75184;0;375920;375920;0;Mobile Money;Livrée;WhatsApp
CMD-007947;2;2025-11-21 21:46:13;C0438;P050;M02;1;6243;20;6243;4994;0;Mobile Money;Livrée;Mobile App
CMD-008267;1;2025-12-11 19:11:21;C0087;P040;M03;1;77646;0;77646;77646;15000;Mobile Money;Livrée;En magasin
CMD-001227;4;2024-04-09 22:50:10;C0455;P032;M06;2;75184;10;150368;135331;0;Virement;Livrée;En magasin
CMD-005436;1;2025-03-27 08:36:35;C0166;P006;M03;1;350025;15;350025;297521;0;Espèces;Livrée;Mobile App
CMD-001143;3;2024-04-01 13:00:44;C0352;P048;M07;1;33807;0;33807;33807;0;Mobile Money;Retournée;Mobile App
CMD-004370;1;2025-01-03 11:02:23;C0145;P046;M06;3;19200;10;57600;51840;0;Espèces;Livrée;WhatsApp
CMD-008584;1;2025-12-26 22:48:22;C0019;P009;M06;3;7913;5;23739;22552;10000;Virement;Expédiée;WhatsApp
CMD-008111;1;2025-12-04 22:24:19;C0437;P007;M04;1;43750;5;43750;41562;10000;Mobile Money;Retournée;Web
CMD-006357;2;2025-06-25 07:12:56;C0131;P018;M07;2;174549;0;349098;349098;0;Mobile Money;Livrée;Mobile App
CMD-006400;4;2025-06-29 19:00:55;C0478;P023;M04;1;15920;20;15920;12736;0;Mobile Money;En cours;Mobile App
CMD-005307;1;2025-03-14 16:24:08;C0299;P005;M06;1;33440;0;33440;33440;5000;Mobile Money;Livrée;WhatsApp
CMD-002894;2;2024-09-25 17:46:36;C0067;P034;M03;3;190854;0;572562;572562;0;Mobile Money;Retournée;Mobile App
CMD-005364;4;2025-03-20 10:42:49;C0355;P040;M06;1;77646;0;77646;77646;0;Mobile Money;Livrée;Web
CMD-006595;1;2025-07-25 15:46:19;C0391;P029;M04;5;6366;20;31830;25464;10000;Mobile Money;Retournée;Web
CMD-007649;2;2025-10-25 10:22:06;C0278;P027;M05;1;6588;0;6588;6588;0;Mobile Money;Livrée;Mobile App
CMD-003604;3;2024-12-01 15:37:16;C0467;P032;M01;3;75184;0;225552;225552;0;Virement;Livrée;Mobile App
CMD-002605;2;2024-09-08 18:42:31;C0165;P043;M07;1;12750;15;12750;10837;0;Mobile Money;Expédiée;En magasin
CMD-005504;4;2025-04-03 20:23:28;C0048;P010;M06;3;50685;5;152055;144452;0;Mobile Money;Livrée;Mobile App
CMD-003168;1;2024-10-19 18:00:01;C0027;P034;M05;1;190854;0;190854;190854;5000;Mobile Money;Livrée;Web
CMD-003670;1;2024-12-03 12:26:11;C0268;P038;M06;5;33820;0;169100;169100;15000;Mobile Money;Livrée;Mobile App
CMD-006463;2;2025-07-07 14:57:22;C0057;P028;M03;1;9077;0;9077;9077;0;Mobile Money;Livrée;Mobile App
CMD-001068;2;2024-03-25 20:36:13;C0314;P008;M06;3;115956;20;347868;278294;0;Espèces;Livrée;En magasin
CMD-006685;2;2025-08-08 16:58:44;C0189;P015;M03;5;67057;0;335285;335285;0;Carte bancaire;En cours;Mobile App
CMD-008205;1;2025-12-08 17:27:44;C0078;P047;M01;1;50490;0;50490;50490;5000;Carte bancaire;Livrée;Web
CMD-000266;2;2024-01-16 17:05:20;C0438;P045;M08;2;27398;20;54796;43836;0;Espèces;Livrée;En magasin
CMD-004124;2;2024-12-22 18:46:35;C0160;P021;M06;2;124863;0;249726;249726;0;Espèces;Annulée;Mobile App
CMD-003232;1;2024-10-25 16:08:15;C0356;P007;M07;2;43750;15;87500;74375;10000;Mobile Money;Livrée;Mobile App
CMD-006269;1;2025-06-15 18:32:59;C0356;P001;M08;1;251606;20;251606;201284;0;Espèces;Livrée;En magasin
CMD-005343;1;2025-03-17 20:24:56;C0138;;M07;3;408208;20;1224624;979699;5000;Mobile Money;Livrée;WhatsApp
CMD-006899;2;2025-09-04 22:14:30;C0247;P023;M06;1;15920;0;15920;15920;0;Virement;Livrée;Mobile App
CMD-003542;1;2024-11-25 07:24:02;C0371;P016;M06;2;51293;20;102586;82068;15000;Mobile Money;Livrée;Web
CMD-006419;1;2025-07-01 19:07:43;C0364;P041;M05;3;9549;0;28647;28647;15000;Virement;Livrée;Mobile App
CMD-001026;1;2024-03-20 07:07:51;C0347;P041;M03;1;9549;0;9549;9549;5000;Mobile Money;Livrée;Web
CMD-006901;1;2025-09-04 17:51:19;C0005;P042;M02;1;7087;0;7087;7087;10000;Espèces;Annulée;Mobile App
CMD-005365;3;2025-03-20 22:06:39;C0483;P022;M06;5;39096;20;195480;156384;0;Mobile Money;Livrée;En magasin
CMD-002001;2;2024-06-25 20:59:29;C0102;P025;M01;5;21713;10;108565;97708;0;Virement;En cours;En magasin
CMD-006887;2;2025-09-03 17:04:25;C0125;P018;M01;1;174549;10;174549;157094;0;Mobile Money;Livrée;Mobile App
CMD-001991;4;2024-06-24 11:47:43;C0469;P050;M08;3;6243;15;18729;15919;0;Carte bancaire;Livrée;Mobile App
CMD-007902;1;2025-11-16 08:23:47;C0207;P025;M06;1;21713;15;21713;18456;0;Mobile Money;Livrée;Mobile App
CMD-002851;3;2024-09-22 11:27:25;C0483;P048;M03;2;33807;5;67614;64233;0;Espèces;Annulée;Web
CMD-001172;1;2024-04-04 09:14:01;C0233;P044;M07;3;15635;15;46905;39869;0;Espèces;Livrée;WhatsApp
CMD-002584;4;2024-09-07 16:27:54;C0163;P031;M05;2;278858;0;557716;557716;0;Carte bancaire;En cours;Mobile App
CMD-000545;2;2024-02-01 17:12:11;C0209;P001;M02;3;251606;0;754818;754818;0;Mobile Money;Livrée;Mobile App
CMD-002341;1;2024-08-13 23:07:03;C0387;P038;M02;1;33820;0;33820;33820;0;Carte bancaire;Livrée;Web
CMD-001236;3;2024-04-09 13:20:02;C0320;P005;M01;2;33440;0;66880;66880;0;Mobile Money;Livrée;Mobile App
CMD-007365;1;2025-09-29 23:42:26;C0205;P003;M06;3;707496;0;2122488;2122488;0;Mobile Money;Retournée;Mobile App
CMD-003718;2;2024-12-05 19:45:58;C0291;P029;M01;1;6366;10;6366;5729;0;Virement;Expédiée;En magasin
CMD-000424;2;2024-01-25 10:46:42;C0244;P012;M05;5;45114;5;225570;214291;0;Espèces;Expédiée;Mobile App
CMD-008553;3;2025-12-25 19:39:32;C0172;P038;M03;2;33820;0;67640;67640;0;Espèces;Livrée;En magasin
CMD-001294;2;2024-04-15 17:39:16;C0264;P028;M05;2;9077;0;18154;18154;0;Carte bancaire;Livrée;WhatsApp
CMD-006629;1;2025-07-30 21:48:47;C0211;P024;M03;2;31656;0;63312;63312;10000;Espèces;Livrée;Web
CMD-006401;2;NaT;C0078;P007;M07;2;43750;15;87500;74375;0;Virement;Livrée;WhatsApp
CMD-003479;2;2024-11-18 07:03:46;C0238;P041;M06;5;9549;0;47745;47745;0;Mobile Money;Livrée;En magasin
CMD-008488;1;2025-12-22 15:33:55;C0491;P032;M04;1;75184;5;75184;71424;10000;Mobile Money;Livrée;WhatsApp
CMD-007335;4;2025-09-28 18:35:48;C0475;P027;M04;1;6588;0;6588;6588;0;Carte bancaire;Livrée;Mobile App
CMD-001050;2;2024-03-22 09:46:51;C0456;P021;M06;3;124863;0;374589;374589;0;Carte bancaire;Livrée;En magasin
CMD-007577;2;2025-10-18 10:55:36;C0100;P024;M04;1;31656;15;31656;26907;0;Mobile Money;Livrée;Mobile App
CMD-006526;1;2025-07-16 13:33:09;C0137;P018;M02;-1;174549;0;174549;174549;5000;Espèces;Livrée;En magasin
CMD-006841;2;2025-08-31 13:06:59;C0235;P001;M01;2;251606;0;503212;503212;0;Mobile Money;Annulée;Web
CMD-001791;1;2024-06-04 09:20:13;C0152;P032;M04;1;75184;0;75184;75184;10000;Mobile Money;Livrée;Web
CMD-005537;1;2025-04-06 13:11:57;C0367;P005;M07;1;33440;15;33440;28424;0;Espèces;En cours;En magasin
CMD-001179;1;2024-04-04 13:35:30;C0422;P006;M06;1;350025;5;350025;332523;10000;Espèces;Livrée;En magasin
CMD-002854;2;2024-09-22 09:12:37;C0130;P004;M01;1;480524;0;480524;480524;0;Espèces;Livrée;Mobile App
CMD-001365;2;2024-04-24 22:15:23;C0076;P012;M06;2;45114;15;90228;76693;0;Virement;Retournée;WhatsApp
CMD-000656;1;2024-02-13 11:59:22;C0176;P011;M08;2;90347;20;180694;144555;10000;Mobile Money;Livrée;Mobile App
CMD-007217;4;2025-09-21 19:41:12;C0127;P026;M01;2;13601;5;27202;25841;0;Espèces;Expédiée;Web
CMD-002902;3;2024-09-25 21:02:10;C0233;P015;M01;1;67057;15;67057;56998;0;Espèces;Livrée;Web
CMD-007862;1;2025-11-13 23:36:01;C0485;P028;M03;1;9077;0;9077;9077;5000;Mobile Money;Livrée;En magasin
CMD-005513;3;2025-04-03 08:01:48;C0368;P016;M07;1;51293;10;51293;46163;0;Mobile Money;En cours;Mobile App
CMD-001302;2;2024-04-17 22:16:21;C0183;P034;M01;1;190854;20;190854;152683;0;Mobile Money;Livrée;Web
CMD-001730;3;2024-05-29 22:56:28;C0149;P013;M01;1;61505;5;61505;58429;0;Espèces;Livrée;Mobile App
CMD-001264;3;2024-04-13 11:38:39;C0251;P012;M04;1;45114;15;45114;38346;0;Espèces;Annulée;Web
CMD-003873;2;2024-12-12 07:34:24;C0331;P006;M06;1;350025;0;350025;350025;0;Carte bancaire;Livrée;Mobile App
CMD-003034;1;2024-10-03 09:50:05;C0028;P028;M03;3;9077;20;27231;21784;0;Virement;Livrée;Mobile App
CMD-006826;1;2025-08-28 11:15:51;C0264;P044;M02;5;15635;0;78175;78175;10000;Espèces;Livrée;Web
CMD-003273;2;2024-10-28 15:19:55;C0101;P041;M02;1;9549;10;9549;8594;0;Mobile Money;Livrée;WhatsApp
CMD-006927;1;2025-09-05 15:00:13;C0325;P023;M06;5;15920;0;79600;79600;5000;Mobile Money;Retournée;Web
CMD-003929;1;2024-12-14 14:01:39;C0128;P013;M06;2;61505;0;123010;123010;10000;Espèces;Livrée;Mobile App
CMD-006164;2;2025-06-05 21:41:11;C0454;P036;M02;1;50856;15;50856;43227;0;Mobile Money;Livrée;WhatsApp
CMD-007791;2;2025-11-07 12:24:31;C0440;P010;M06;1;50685;20;50685;40548;0;Carte bancaire;Expédiée;Web
CMD-003511;3;2024-11-22 22:10:41;C0353;P050;M01;1;6243;5;6243;5930;0;Espèces;En cours;WhatsApp
CMD-004059;2;2024-12-19 19:16:05;C0140;P026;M08;1;13601;15;13601;11560;0;Carte bancaire;Annulée;Web
CMD-007967;1;2025-11-23 12:49:38;C0352;P031;M01;5;278858;5;1394290;1324575;15000;Espèces;Livrée;Web
CMD-008529;1;2025-12-23 10:17:39;C0073;P026;M01;2;13601;0;27202;27202;10000;Mobile Money;Livrée;Mobile App
CMD-008260;1;2025-12-11 08:33:58;C0235;P007;M03;2;43750;0;87500;87500;10000;Mobile Money;En cours;Web
CMD-006009;3;2025-05-22 09:11:58;C0349;P018;M07;1;174549;10;174549;157094;0;Mobile Money;Livrée;WhatsApp
CMD-007019;1;2025-09-10 08:26:16;C0383;P011;M08;1;90347;0;90347;90347;10000;Virement;Annulée;Web
CMD-008214;3;2025-12-09 16:13:40;C0317;P018;M04;2;174549;0;349098;349098;0;Mobile Money;Livrée;En magasin
CMD-002879;1;2024-09-24 12:05:06;C0430;P033;M06;2;408208;10;816416;734774;10000;Mobile Money;Retournée;Mobile App
CMD-002691;1;2024-09-12 11:27:56;C0244;P011;M01;5;90347;0;451735;451735;0;Espèces;Expédiée;Web
CMD-000101;1;2024-01-07 12:09:07;C0358;P030;M06;3;6536;15;19608;16666;0;Mobile Money;Livrée;Web
CMD-002800;2;2024-09-19 19:27:23;C0303;P001;M03;-1;251606;0;503212;503212;0;Espèces;Livrée;En magasin
CMD-001404;1;2024-04-27 23:06:23;C0332;P037;M02;2;12249;0;24498;24498;0;Espèces;Annulée;Web
CMD-001895;1;2024-06-15 15:47:55;C0146;P039;M01;1;13140;20;13140;10512;10000;Mobile Money;Expédiée;Mobile App
CMD-006538;4;2025-07-18 11:00:13;C0337;P047;M02;3;50490;0;151470;151470;0;Carte bancaire;Expédiée;Mobile App
CMD-001497;2;2024-05-07 19:14:43;C0055;P045;M01;2;27398;0;54796;54796;0;Mobile Money;Livrée;Web
CMD-002239;1;2024-07-29 15:22:10;C0380;P014;M01;1;87965;0;87965;87965;0;Espèces;Expédiée;En magasin
CMD-005197;2;2025-03-03 16:37:02;C0249;P042;M02;2;7087;0;14174;14174;0;Carte bancaire;Livrée;Mobile App
CMD-006210;1;2025-06-09 19:19:33;C0477;P001;M08;3;251606;10;754818;679336;15000;Espèces;Livrée;En magasin
CMD-001371;1;2024-04-24 22:56:28;C0080;P027;M03;1;6588;5;6588;6258;15000;Virement;Annulée;Mobile App
CMD-003416;4;2024-11-12 08:59:14;C0271;P026;M06;1;13601;15;13601;11560;0;Virement;Expédiée;Mobile App
CMD-000601;3;2024-02-07 10:19:58;C0259;P013;M08;1;61505;0;61505;61505;0;Virement;En cours;Web
CMD-001922;1;2024-06-17 23:39:17;C0239;P016;M06;1;51293;5;51293;48728;5000;Virement;En cours;Mobile App
CMD-000380;1;2024-01-22 16:08:40;C0182;P029;M06;5;6366;15;31830;27055;10000;Mobile Money;Retournée;Mobile App
CMD-007148;1;2025-09-18 14:05:19;C0123;P011;M07;5;90347;5;451735;429148;15000;Espèces;Annulée;Web
CMD-005167;2;2025-03-01 16:13:22;C0345;P025;M07;5;21713;0;108565;108565;0;Espèces;Livrée;En magasin
CMD-000823;1;2024-02-29 10:14:02;C0166;P019;M05;1;26073;20;26073;20858;10000;Espèces;Livrée;Mobile App
CMD-001710;2;2024-05-27 21:10:31;C0395;P006;M07;2;350025;0;700050;700050;0;Espèces;En cours;En magasin
CMD-004017;2;2024-12-18 13:51:19;C0432;P030;M06;1;6536;0;6536;6536;0;Espèces;Livrée;Web
CMD-002537;1;2024-09-04 12:26:57;C0124;P012;M02;2;45114;5;90228;85716;0;Mobile Money;Expédiée;WhatsApp
CMD-001586;3;2024-05-16 12:57:52;C0266;P013;M07;1;61505;20;61505;49204;0;Virement;En cours;Mobile App
CMD-000721;3;2024-02-20 11:59:20;C0477;P010;M06;1;50685;0;50685;50685;0;Mobile Money;Livrée;Web
CMD-001843;1;2024-06-09 11:29:40;C0245;P015;M02;1;67057;0;67057;67057;0;Espèces;Retournée;WhatsApp
CMD-007525;2;2025-10-13 23:56:19;C0187;P032;M01;3;75184;0;225552;225552;0;Mobile Money;Livrée;Web
CMD-004135;2;2024-12-22 15:10:54;C0204;P022;M01;3;39096;5;117288;111423;0;Espèces;En cours;Web
CMD-008236;1;2025-12-10 14:42:02;C0258;P001;M06;2;251606;0;503212;503212;10000;Mobile Money;Retournée;En magasin
CMD-008404;2;2025-12-18 12:29:16;C0092;P037;M01;5;12249;20;61245;48996;0;Mobile Money;Livrée;Mobile App
CMD-002976;2;2024-09-29 11:22:31;C0408;P035;M05;2;25577;0;51154;51154;0;Mobile Money;Annulée;Mobile App
CMD-008155;2;2025-12-06 16:48:38;C0247;P049;M02;2;29143;20;58286;46628;0;Mobile Money;Livrée;En magasin
CMD-007247;1;2025-09-23 13:29:30;C0456;P013;M01;3;61505;15;184515;156837;15000;Espèces;Livrée;Mobile App
CMD-001896;1;2024-06-15 12:50:53;C0361;P007;M04;1;43750;0;43750;43750;0;Carte bancaire;Livrée;En magasin
CMD-003138;1;2024-10-15 21:08:45;C0461;P012;M08;5;45114;0;225570;225570;10000;Espèces;Livrée;Mobile App
CMD-007084;1;2025-09-13 10:00:03;C0291;P012;M03;3;45114;0;135342;135342;0;Mobile Money;Livrée;Mobile App
CMD-002707;1;2024-09-13 22:27:54;C0446;P039;M01;2;13140;0;26280;26280;0;Mobile Money;Livrée;En magasin
CMD-005440;2;2025-03-27 23:05:19;C0236;P042;M02;1;7087;15;7087;6023;0;Mobile Money;Livrée;Web
CMD-005679;1;2025-04-19 21:10:24;C0475;P033;M01;1;408208;10;408208;367387;5000;Mobile Money;En cours;Mobile App
CMD-003871;2;2024-12-12 15:13:07;C0338;P001;M06;2;251606;0;503212;503212;0;Mobile Money;Livrée;Mobile App
CMD-002004;1;2024-06-25 16:52:55;C0006;P036;M02;3;50856;0;152568;152568;0;Mobile Money;Expédiée;Web
CMD-006693;3;2025-08-09 22:54:10;C0398;P032;M08;1;75184;0;75184;75184;0;Mobile Money;Expédiée;Mobile App
CMD-003274;2;2024-10-28 17:55:09;C0244;P042;M02;5;7087;10;35435;31891;0;Espèces;Annulée;Web
CMD-000766;2;2024-02-24 17:15:32;C0409;P002;M06;2;916412;15;1832824;1557900;0;Espèces;Annulée;WhatsApp
CMD-007744;3;2025-11-03 23:10:24;C0386;P004;M01;5;480524;5;2402620;2282489;0;Mobile Money;Livrée;Web
CMD-006821;2;2025-08-28 14:36:55;C0344;P048;M01;3;33807;5;101421;96349;0;Mobile Money;Livrée;Web
CMD-003724;2;2024-12-05 15:48:58;C0296;P040;M02;2;77646;0;155292;155292;0;Virement;Retournée;Mobile App
CMD-007827;1;2025-11-10 08:47:19;C0335;P024;M02;3;31656;20;94968;75974;5000;Mobile Money;Livrée;Mobile App
CMD-005134;1;2025-02-25 08:38:43;C0069;P035;M02;3;25577;10;76731;69057;5000;Espèces;Livrée;Mobile App
CMD-004454;4;2025-01-07 23:31:43;C0245;P034;M07;2;190854;0;381708;381708;0;Mobile Money;Livrée;Web
CMD-002043;1;2024-06-28 11:27:03;C0286;P046;M06;2;19200;0;38400;38400;0;Virement;Livrée;En magasin
CMD-002399;2;2024-08-21 14:40:14;C0461;P022;M08;3;39096;0;117288;117288;0;Mobile Money;En cours;Mobile App
CMD-007982;2;2025-11-25 15:40:23;C0146;P003;M01;1;707496;0;707496;707496;0;Mobile Money;Annulée;Web
CMD-007296;1;2025-09-25 14:30:45;C0457;P021;M05;1;124863;15;124863;106133;0;Carte bancaire;En cours;Mobile App
CMD-005965;1;2025-05-17 20:30:13;C0200;P033;M06;2;408208;0;816416;816416;0;Espèces;Livrée;Web
CMD-006312;1;2025-06-20 22:36:39;C0124;P008;M03;2;115956;5;231912;220316;0;Mobile Money;Livrée;Web
CMD-005276;1;2025-03-11 22:23:47;C0086;P023;M05;1;15920;10;15920;14328;0;Virement;Annulée;Mobile App
CMD-001801;1;2024-06-05 20:36:29;C0259;P048;M07;2;33807;10;67614;60852;0;Espèces;Expédiée;WhatsApp
CMD-007286;1;2025-09-25 23:55:04;C0437;P010;M08;1;50685;0;50685;50685;0;Carte bancaire;Livrée;Web
CMD-002198;2;2024-07-22 10:59:39;C0423;P046;M02;2;19200;5;38400;36480;0;Carte bancaire;En cours;Web
CMD-005498;1;2025-04-02 13:53:12;C0361;P009;M06;3;7913;0;23739;23739;5000;Espèces;Retournée;Mobile App
CMD-008494;1;2025-12-22 15:05:22;C0379;P028;M01;1;9077;0;9077;9077;0;Mobile Money;Expédiée;Web
CMD-005202;3;2025-03-03 11:20:18;C0407;P017;M06;3;34116;0;102348;102348;0;Mobile Money;Livrée;Mobile App
CMD-001263;2;2024-04-13 15:42:39;C0471;P043;M06;1;12750;0;12750;12750;0;Mobile Money;Expédiée;Web
CMD-000829;4;2024-03-01 09:41:52;C0171;P029;M07;1;6366;0;6366;6366;0;Mobile Money;En cours;Mobile App
CMD-000058;1;2024-01-04 13:05:53;C0459;P031;M01;2;278858;0;557716;557716;0;Espèces;Annulée;Web
CMD-001864;3;2024-06-11 14:22:46;C0046;P026;M08;2;13601;0;27202;27202;0;Espèces;Livrée;WhatsApp
CMD-001031;2;2024-03-20 18:32:42;C0470;P007;M06;1;43750;20;43750;35000;0;Mobile Money;En cours;Mobile App
CMD-006943;2;2025-09-06 07:26:38;C0343;P008;M01;3;115956;20;347868;278294;0;Espèces;Livrée;Mobile App
CMD-002308;2;2024-08-09 08:29:59;C0058;P017;M02;2;34116;5;68232;64820;0;Espèces;Annulée;Web
CMD-004100;1;2024-12-21 16:48:44;C0127;P005;M06;2;33440;0;66880;66880;10000;Mobile Money;Annulée;WhatsApp
CMD-001846;2;2024-06-09 12:13:42;C0016;P029;M06;1;6366;0;6366;6366;0;Mobile Money;En cours;Mobile App
CMD-004305;1;2024-12-30 12:17:49;C0170;P024;M07;1;31656;10;31656;28490;5000;Carte bancaire;Livrée;WhatsApp
CMD-007233;2;2025-09-22 22:46:31;C0211;P027;M06;3;6588;0;19764;19764;0;Espèces;Livrée;Mobile App
CMD-002593;1;2024-09-07 22:20:39;C0448;P021;M01;1;124863;0;124863;124863;5000;Mobile Money;Livrée;WhatsApp
CMD-005615;3;2025-04-13 16:37:02;C0073;P015;M02;1;67057;20;67057;53645;0;Virement;Livrée;Web
CMD-002692;3;2024-09-12 09:42:16;C0443;P015;M02;3;67057;20;201171;160936;0;Virement;Livrée;WhatsApp
CMD-003745;4;2024-12-06 09:18:15;C0450;P040;M01;2;77646;5;155292;147527;0;Mobile Money;Livrée;Mobile App
CMD-001843;2;2024-06-09 11:29:40;C0245;P019;M02;2;26073;20;52146;41716;0;Espèces;Retournée;WhatsApp
CMD-003447;3;2024-11-15 17:59:14;C0446;P033;M01;2;408208;20;816416;653132;0;Carte bancaire;En cours;Mobile App
CMD-000709;1;2024-02-19 18:05:45;C0482;P041;M06;2;9549;0;19098;19098;0;Virement;Expédiée;Mobile App
CMD-005036;3;2025-02-15 22:11:00;C0169;P005;M07;3;33440;0;100320;100320;0;Mobile Money;Retournée;WhatsApp
CMD-002229;3;2024-07-27 22:50:37;C0255;P032;M01;1;75184;0;75184;75184;0;Espèces;En cours;WhatsApp
CMD-002985;1;2024-09-29 20:19:59;C0329;P043;M08;1;12750;15;12750;10837;10000;Mobile Money;Livrée;Mobile App
CMD-002766;1;2024-09-17 15:22:43;C0217;P016;M03;1;51293;5;51293;48728;15000;Mobile Money;Livrée;Mobile App
CMD-002639;2;2024-09-10 10:25:04;C0276;P026;M01;2;13601;5;27202;25841;0;Carte bancaire;Livrée;Mobile App
CMD-003137;1;2024-10-15 09:25:01;C0294;P037;M07;1;12249;5;12249;11636;5000;Mobile Money;Livrée;Web
CMD-006240;2;2025-06-12 22:06:59;C0347;P022;M01;1;39096;0;39096;39096;0;Mobile Money;Livrée;Web
CMD-001591;1;NaT;C0176;P014;M04;2;87965;10;175930;158337;0;Carte bancaire;Livrée;Web
CMD-003112;1;2024-10-11 11:04:56;C0383;P010;M06;3;50685;0;152055;152055;10000;Mobile Money;Livrée;WhatsApp
CMD-000265;1;2024-01-15 15:19:44;C0188;P043;M05;5;12750;0;63750;63750;0;Mobile Money;Livrée;En magasin
CMD-000063;1;2024-01-04 19:35:58;C0496;P008;M03;3;115956;5;347868;330474;5000;Espèces;Expédiée;Mobile App
CMD-008427;2;2025-12-19 12:29:13;C0023;P025;M01;2;21713;0;43426;43426;0;Espèces;Livrée;Mobile App
CMD-003493;2;2024-11-19 21:05:31;C0441;P029;M01;1;6366;15;6366;5411;0;Mobile Money;Annulée;Web
CMD-001231;3;2024-04-09 23:20:52;C0182;P003;M02;1;707496;0;707496;707496;0;Espèces;Livrée;Mobile App
CMD-004208;1;2024-12-26 19:48:17;C0154;P030;M06;1;6536;20;6536;5228;10000;Virement;Livrée;Web
CMD-005505;1;2025-04-03 09:56:23;C0083;P041;M06;2;9549;0;19098;19098;5000;Espèces;Livrée;Web
CMD-001739;2;2024-05-30 09:33:01;C0071;P033;M02;1;408208;10;408208;367387;0;Espèces;Livrée;Mobile App
CMD-004693;2;2025-01-20 18:35:19;C0489;P031;M06;5;278858;0;1394290;1394290;0;Espèces;Retournée;Web
CMD-004999;1;2025-02-12 14:28:34;C0309;P028;M03;5;9077;0;45385;45385;10000;Virement;Livrée;Web
CMD-001244;1;2024-04-10 08:20:18;C0356;P038;M06;2;33820;15;67640;57494;5000;Virement;Retournée;Mobile App
CMD-002293;1;2024-08-07 15:19:32;C0244;P027;M05;1;6588;5;6588;6258;10000;Mobile Money;Livrée;Mobile App
CMD-006534;1;2025-07-17 14:51:57;C0273;P002;M06;3;916412;0;2749236;2749236;5000;Mobile Money;Retournée;Mobile App
CMD-008127;2;2025-12-05 13:23:24;C0314;P045;M08;2;27398;0;54796;54796;0;Mobile Money;Livrée;Mobile App
CMD-005541;3;2025-04-06 14:13:25;C0335;P011;M01;1;90347;0;90347;90347;0;Carte bancaire;Livrée;WhatsApp
CMD-007175;4;2025-09-19 09:40:32;C0020;P011;M03;2;90347;0;180694;180694;0;Virement;Annulée;Mobile App
CMD-007479;1;2025-10-09 10:23:32;C0013;P020;M08;1;67934;0;67934;67934;15000;Espèces;En cours;WhatsApp
CMD-002992;1;2024-09-29 10:44:14;C0265;P048;M02;2;33807;0;67614;67614;15000;Virement;Expédiée;Mobile App
CMD-008415;1;2025-12-18 08:57:02;C0307;P048;M01;3;33807;20;101421;81136;0;Espèces;Livrée;En magasin
CMD-003995;3;2024-12-17 16:28:58;C0473;P043;M06;3;12750;0;38250;38250;0;Mobile Money;Annulée;Mobile App
CMD-001727;4;2024-05-29 23:03:35;C0095;P018;M07;3;174549;20;523647;418917;0;Carte bancaire;Livrée;Mobile App
CMD-002320;1;2024-08-10 09:36:08;C0080;P024;M02;3;31656;5;94968;90219;0;Carte bancaire;Livrée;Web
CMD-007269;1;2025-09-24 17:53:47;C0122;P043;M05;3;12750;10;38250;34425;10000;Mobile Money;Retournée;En magasin
CMD-007745;1;2025-11-03 20:23:22;C0179;P041;M06;2;9549;10;19098;17188;10000;Mobile Money;Livrée;Mobile App
CMD-007281;1;2025-09-25 16:14:06;C0292;P002;M06;2;916412;0;1832824;1832824;5000;Carte bancaire;Annulée;Web
CMD-004379;1;2025-01-03 13:54:33;C0085;P013;M07;1;61505;0;61505;61505;5000;Virement;Livrée;En magasin
CMD-004937;2;2025-02-05 08:40:49;C0457;P043;M06;2;12750;5;25500;24225;0;Espèces;Livrée;Mobile App
CMD-001329;2;2024-04-19 16:33:04;C0444;P038;M02;2;33820;0;67640;67640;0;Mobile Money;Livrée;Web
